Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1728810484,270,,Aggregated,106.000000,0.000000,2,3,3,4,9,11,14,15,27,30,30,2035,0,2,3.555130947745092,1.0972499148920178,30.391084030270576,13.92088452088452
1728810485,280,,Aggregated,111.600000,0.000000,2,3,3,4,9,11,13,15,27,30,30,2187,0,2,3.4982438368388933,0.9758749511092901,30.391084030270576,13.919981710105167
1728810486,290,,Aggregated,116.300000,0.000000,2,3,3,3,9,11,14,15,27,30,30,2350,0,2,3.484126728156859,0.9758749511092901,30.391084030270576,13.92
1728810487,300,,Aggregated,120.800000,0.000000,2,3,3,3,8,11,13,15,27,30,30,2490,0,2,3.4385602327482587,0.9758749511092901,30.391084030270576,13.916867469879518
1728810488,310,,Aggregated,127.700000,0.000000,2,3,3,3,8,11,13,15,27,30,30,2651,0,2,3.3921194317694776,0.9758749511092901,30.391084030270576,13.91701244813278
1728810489,320,,Aggregated,131.400000,0.000000,2,3,3,3,8,11,13,15,27,30,30,2822,0,2,3.3485584102011954,0.9758749511092901,30.391084030270576,13.916725726435152
1728810490,330,,Aggregated,136.400000,0.000000,2,3,3,3,7,11,13,15,27,30,30,3005,0,2,3.304388185539988,0.9758749511092901,30.391084030270576,13.916139767054908
1728810491,340,,Aggregated,141.900000,0.000000,2,3,3,3,7,11,13,15,27,30,30,3170,0,2,3.29787272644855,0.9758749511092901,30.391084030270576,13.918611987381704
1728810492,350,,Aggregated,147.100000,0.000000,2,3,3,3,7,11,13,15,27,30,30,3367,0,2,3.2637259178306164,0.9758749511092901,30.391084030270576,13.917433917433918
1728810493,360,,Aggregated,153.600000,0.000000,2,3,3,3,7,11,13,15,27,30,30,3546,0,2,3.2411213433099473,0.9758749511092901,30.391084030270576,13.917089678510997
1728810494,370,,Aggregated,157.600000,0.000000,2,3,3,3,7,11,13,15,27,30,30,3736,0,2,3.219538908232426,0.9758749511092901,30.391084030270576,13.917826552462527
1728810495,380,,Aggregated,162.500000,0.000000,2,3,3,3,6,11,13,15,27,30,30,3942,0,2,3.180541376811738,0.9758749511092901,30.391084030270576,13.916286149162861
1728810496,390,,Aggregated,168.000000,0.000000,2,3,3,3,6,11,13,15,27,30,30,4133,0,2,3.1648401433262614,0.9758749511092901,30.391084030270576,13.91725139124123
1728810497,400,,Aggregated,173.600000,0.000000,2,3,3,3,6,10,13,14,27,30,30,4328,0,2,3.1419490857444474,0.9758749511092901,30.391084030270576,13.918438077634011
1728810498,410,,Aggregated,176.800000,0.000000,2,3,3,3,6,10,13,14,27,30,30,4545,0,2,3.1215862054951544,0.9758749511092901,30.391084030270576,13.915731573157316
1728810499,420,,Aggregated,182.200000,0.000000,2,3,3,3,6,10,13,15,30,34,34,4770,0,2,3.1542467276284576,0.9206659160554409,34.24504096619785,13.914884696016772
1728810500,430,,Aggregated,186.900000,0.000000,2,3,3,3,5,10,13,15,30,34,34,4985,0,2,3.1449380500051554,0.9206659160554409,34.24504096619785,13.91494483450351
1728810501,440,,Aggregated,192.300000,0.000000,2,3,3,3,5,10,13,15,30,34,34,5201,0,2,3.1318885414663993,0.9206659160554409,34.24504096619785,13.91520861372813
1728810502,450,,Aggregated,197.500000,0.000000,2,3,3,3,5,10,13,15,30,34,34,5433,0,2,3.115055081215988,0.9206659160554409,34.24504096619785,13.913675685624884
1728810503,460,,Aggregated,201.300000,0.000000,2,3,3,3,5,10,13,15,30,34,34,5677,0,2,3.08907206094551,0.9206659160554409,34.24504096619785,13.912101462039809
1728810504,470,,Aggregated,207.500000,0.000000,2,3,3,3,5,10,13,15,30,34,34,5923,0,2,3.122361795803796,0.9206659160554409,34.24504096619785,13.911700151950026
1728810505,480,,Aggregated,212.300000,0.000000,2,3,3,3,5,10,13,15,30,34,34,6165,0,2,3.1088258378095897,0.9206659160554409,34.24504096619785,13.909975669099756
1728810506,490,,Aggregated,216.900000,0.000000,2,3,3,3,5,10,14,16,30,34,34,6396,0,2,3.1063653847540182,0.9206659160554409,34.24504096619785,13.909943714821763
1728810507,500,,Aggregated,222.900000,0.000000,2,3,3,3,5,10,13,16,30,34,34,6671,0,2,3.08685117290753,0.9206659160554409,34.24504096619785,13.909908559436367
1728810508,510,,Aggregated,225.300000,0.000000,2,3,3,3,5,10,13,16,30,34,34,6932,0,2,3.0694425500906783,0.9206659160554409,34.24504096619785,13.911136757068666
1728810509,520,,Aggregated,233.700000,0.000000,2,3,3,3,5,10,13,16,30,34,34,7198,0,2,3.059135691324111,0.9206659160554409,34.24504096619785,13.911642122811893
1728810510,530,,Aggregated,238.200000,0.000000,2,3,3,3,5,10,13,15,30,34,34,7455,0,2,3.0436240946611677,0.9206659160554409,34.24504096619785,13.911334674714956
1728810511,540,,Aggregated,241.700000,0.000000,2,3,3,3,5,10,13,15,30,34,34,7748,0,2,3.0288976286693003,0.9206659160554409,34.24504096619785,13.91094475993805
1728810512,550,,Aggregated,247.000000,0.000000,2,3,3,3,5,10,13,15,30,34,34,8023,0,2,3.0145138703464487,0.9206659160554409,34.24504096619785,13.909510158294902
1728810513,560,,Aggregated,251.600000,0.000000,2,3,3,3,5,10,13,15,30,34,34,8302,0,2,3.0025858115565263,0.9206659160554409,34.24504096619785,13.910262587328354
1728810514,570,,Aggregated,256.600000,0.000000,2,3,3,3,4,10,13,15,30,34,34,8598,0,2,2.9842472140139797,0.9206659160554409,34.24504096619785,13.911374738311235
1728810515,580,,Aggregated,261.500000,0.000000,2,3,3,3,4,9,13,15,30,34,34,8903,0,2,2.962714423018362,0.9138330351561308,34.24504096619785,13.910928900370662
1728810516,590,,Aggregated,267.100000,0.000000,2,3,3,3,4,9,13,15,30,34,34,9199,0,2,2.9525530060307967,0.9138330351561308,34.24504096619785,13.911729535819111
1728810517,600,,Aggregated,269.800000,0.000000,2,3,3,3,4,9,13,15,30,34,34,9507,0,2,2.940440900427189,0.9138330351561308,34.24504096619785,13.912169980014726
